dsample,diff_CV_AOI_RMSE_rand,diff_CV_AOI_MAE_rand,diff_CV_AOI_R2_rand,diff_CV_AOA_RMSE_rand,diff_CV_AOA_MAE_rand,diff_CV_AOA_R2_rand,diff_calAOA_RMSE_rand,RMSE_caoa_rand,n_predictors_rand,xy_as_predictor_rand,improvement_rmse_rand,improvement_aoa_rand,in_AOA_rand,in_AOA_wo_rand,diff_CV_AOI_RMSE_spat,diff_CV_AOI_MAE_spat,diff_CV_AOI_R2_spat,diff_CV_AOA_RMSE_spat,diff_CV_AOA_MAE_spat,diff_CV_AOA_R2_spat,diff_calAOA_RMSE_spat,RMSE_caoa_spat,n_predictors_spat,xy_as_predictor_spat,improvement_rmse_spat,improvement_aoa_spat,in_AOA_spat,in_AOA_wo_spat,diff_CV_AOI_RMSE_kndm,diff_CV_AOI_MAE_kndm,diff_CV_AOI_R2_kndm,diff_CV_AOA_RMSE_kndm,diff_CV_AOA_MAE_kndm,diff_CV_AOA_R2_kndm,diff_calAOA_RMSE_kndm,RMSE_caoa_kndm,n_predictors_kndm,xy_as_predictor_kndm,improvement_rmse_kndm,improvement_aoa_kndm,in_AOA_kndm,in_AOA_wo_kndm,diff_CV_AOI_RMSE_nndm,diff_CV_AOI_MAE_nndm,diff_CV_AOI_R2_nndm,diff_CV_AOA_RMSE_nndm,diff_CV_AOA_MAE_nndm,diff_CV_AOA_R2_nndm,diff_calAOA_RMSE_nndm,RMSE_caoa_nndm,n_predictors_nndm,xy_as_predictor_nndm,improvement_rmse_nndm,improvement_aoa_nndm,in_AOA_nndm,in_AOA_wo_nndm
sclust,-0.06137528513610552,-0.04251119385891554,0.2348207302044718,-0.01983398093885616,-0.013867024633560383,0.06057595282266148,-0.015310115746977424,0.0733133613610419,9,yes,3.0844645643734796,9.60632570659487,56.825119930222414,51.844744875708685,0.03019693116099792,0.030567006853913364,-0.22142227396207487,0.03911380202774235,0.036679251116554026,-0.2822370199672006,0.023532368467014522,0.1424420196529145,3,no,8.750024678489789,-18.282391009663748,81.50021805494984,99.73397296118623,-0.020618908334231953,-0.01743439010010797,0.0948031042933446,0.009976598514139137,0.0024183542786070378,-0.04483355340942907,-0.004212164422135442,0.0941296654884113,6,yes,7.675768116708319,9.577522559474977,69.90405582206716,63.794156127344095,-0.015718712255392578,-0.004562572987589719,0.05687764212990565,-0.003352745935210885,0.0016688786211998818,0.0065222478324308275,-0.033233634290842806,0.09510819053538888,6,yes,-22.142508145722353,1.7828716969118186,97.59703445268208,95.88748364587876
sregular,0.005290642467043236,0.004800481309242544,-0.02627899813117629,0.010952350354196436,0.009086053556169787,-0.02153044772589341,-0.0028217313526195664,0.07749513343157169,7,yes,7.651558452099218,-1.8002825759992638,93.96423898822503,95.68687309201918,0.02206693279551704,0.015986082743990535,-0.13552498086077336,0.0249056169533399,0.01808134824666241,-0.13585801771531125,0.005287406747414805,0.10130555844093293,6,no,-5.590997668312288,-0.6825187142227915,98.3645878761448,99.0405582206716,0.0025129132094012935,0.004285629092193696,-0.01347452643049829,0.0071025870426253135,0.007785669372238194,-0.0073446730434695295,-0.002807017630160724,0.08003717604411231,7,yes,5.586614415697325,0.6796116504854358,94.97165285651984,94.3305713039686,-0.0031001851035415834,-0.0039074646267506785,-0.010781438767985208,0.002453526405756523,2.74317969686258e-4,-0.007189705193570761,-0.010129420764411187,0.08190850952898142,6,no,-5.835087013989491,-0.20117964427780402,95.18970780636721,95.38159616223288
wregular,0.010165370320343287,0.005701029853656794,-0.01301621363782779,0.015451009096778365,0.009147531881752005,-0.025050119650344316,-3.464823086874874e-4,0.08617223156293281,4,yes,-8.455036223885424,-1.494595436146089,96.57653728739642,98.0418665503707,0.05066102334584037,0.037463984577666656,-0.1595764424604158,0.051036964821087744,0.03778834393705846,-0.15852114764849057,-0.005367031522366977,0.07823498562185285,6,yes,2.8491509102864137,0.5192976279540508,99.61186218927169,99.09725250763192,0.009031862465979673,0.007905227056104039,0.006553192527538165,0.01176378041453817,0.009818540629510625,0.006306004392433895,-0.009526321587618472,0.07792429613992868,6,yes,-6.41809900746707,-1.5197568389057767,96.08373310074138,97.56650675970344,0.013237730860824429,0.007056685297019888,-0.017194065005961767,0.01687909387325663,0.009973959871863544,-0.016267658232787308,-3.0941827295934143e-4,0.07986413207923355,7,yes,0.20430724727705232,-4.104994857577252,93.52376798953335,97.52725686873092
random,-0.015508066833807843,-0.01144667537522856,0.06789782932003585,-0.012074564346871028,-0.008542644047093081,0.07661066128415939,-0.022160859886760767,0.07696071631492285,4,yes,-14.212862862465597,0.6183017312448427,95.80898386393372,95.22023549934585,0.0175451008693491,0.01910562596565464,-0.03429550993860486,0.01849346446205344,0.01982889071108293,-0.03329110551515646,0.007953621239443154,0.10897035674196164,7,yes,-8.368037738785123,0.24641379917275055,99.3545573484518,99.11033580462276,-0.0181746483937439,-0.012642908768382553,0.06652895204645992,-0.013530202125410812,-0.009341193947819147,0.06957247300287384,-0.021318603334669006,0.06867152624064071,10,yes,-2.997134636277753,0.3518552367026018,95.77409507195813,95.4382904491932,-0.012467673401559076,-0.008597523265329615,0.04690594703230133,-0.00970365318655285,-0.006630738094132407,0.05024209090026155,-0.0223768961911133,0.06804712989239176,6,yes,-6.86807798069653,-0.776259758694121,97.5534234627126,98.31661578717838
wclust,-0.05121400784565311,-0.030390529732237583,0.20153201418891953,-0.04346018858962568,-0.023558694482354363,0.18994587379210937,-0.04654298144573668,0.0765567053629949,2,yes,-24.675947818314466,-1.846978799463787,86.2145660706498,87.83689489751417,-0.030445700096378425,-0.011563183036081962,0.1613311815690962,-0.030305611579130476,-0.011075074926526735,0.1701153685256831,-0.03658014592452136,0.09491201828328763,2,no,-24.210322294273126,1.9925336211937281,98.89228085477541,96.96031399912778,-0.03160741576598601,-0.019695549706097756,0.1487104108128644,-0.012288177868008968,-0.006407787699903189,0.08785389982991709,-0.02085826203473795,0.07698727468381457,4,yes,-14.300848271959552,-7.732914823797965,84.60968163977323,91.70082860880942,-0.03650035338071793,-0.023899526123548648,0.16504726257798785,-0.015063094656238799,-0.009551687114349727,0.09641291739740632,-0.02993679213494478,0.06672097227009507,4,yes,-16.50834902144669,-9.320170308332939,84.52245965983428,93.20976886175316
sclust,-0.052466480311123664,-0.04106694279792061,0.04319939165712794,-0.026123703443863167,-0.021499565028383467,0.043457178438787825,-0.02139930408850997,0.07969600194367883,6,no,3.321032643854375,3.2493409355649607,73.44526820758831,71.13388573920628,-0.03730871225666092,-0.02692829314342987,-0.1774627087526609,-0.03049132119246066,-0.02098000350971474,-0.1775139889208076,-0.04584709674501852,0.0921159757269586,4,no,-12.219816266900178,-4.799964867594749,94.53990405582206,99.30658525948539,-0.025867219065266678,-0.017173832035944345,-0.22523568122366944,-0.022079465691918737,-0.013504071937419565,-0.2062169464712803,-0.042036495023097864,0.08385226168208434,4,no,2.511738111314746,-2.1885596019199376,96.8687309201919,99.03619712167466,-0.038229381779319976,-0.031131296837783137,-0.13688757222406933,-0.030699634744600163,-0.023796383603608473,-0.12329329143512613,-0.03851327610218852,0.09186443349076323,5,no,-7.358745290530205,-1.9849960393271435,91.735717400785,93.59354557348452
sregular,0.017057050219491193,0.010811926497800245,-0.060561705500152385,0.018067276685141465,0.01166323928781944,-0.058870303094255894,-0.0011915274366175038,0.0807692984369258,7,no,5.659552634949419,-0.12767456194417887,98.93153074574793,99.05800261665941,0.040614335322695705,0.02649617886771205,-0.1811238196644761,0.040859447391169965,0.026685102133686356,-0.18070137797548647,0.01057335233270261,0.09937810655423193,6,no,-0.6895707434245424,0.06120753727101746,99.81247274313127,99.751417357174,0.01618065457502707,0.012220206307523629,-0.06419731105682358,0.017437468131532158,0.013316209363277237,-0.061044496744589005,-7.388867235476049e-4,0.08280100289112481,6,no,-0.565390435161812,-0.48441078034172774,98.55211513301352,99.03183602267771,0.012067417580660059,0.005294594650636475,-0.03482842372546924,0.01260756168822208,0.005709134639951721,-0.033676928611022006,-0.0032768292421358064,0.08389685925577309,7,no,-1.3450005294421312,0.47577092511013436,99.46794592237244,98.99694723070213
wregular,-0.0033876756888877313,-0.003940798011851154,-0.004527909025838217,-0.001223888939214171,-0.002090932582135857,-5.411531575840733e-4,-0.012450650775548064,0.0814293877664771,5,no,-4.336470259546181,-0.6215346091933479,96.9254252071522,97.53161796772787,0.017526688214923716,0.010775209928817572,-0.06956417676106397,0.017900603561647313,0.011125207103471577,-0.06771592934863524,-0.019662201760144507,0.07707475787943462,5,no,-9.92552825978627,-0.4326166754063829,99.36764064544266,99.79938944614042,-0.00239158743218644,-0.0019360680389098467,-0.001386070904049408,-8.566578770888011e-4,-3.8733688111534936e-4,0.002016214105341252,-0.01608863155223471,0.07413015572002953,7,no,-2.312151827990146,-2.3527322768233563,95.93109463584824,98.24247710423026,-0.00114945498244165,-0.002916709637582199,0.0010177800831698836,0.0014846833579780783,-9.83138244523854e-4,0.0022097174644089,-0.01180651260451708,0.07720029626518964,6,no,-5.100765703325464,-3.7394125067579775,93.17924116877452,96.79895333624073
random,0.012234160054616625,0.010230721021209185,-0.02344729180662264,0.01337513243477377,0.01112629993986497,-0.023373539941639487,5.530114056395696e-4,0.08185844161263554,8,yes,1.081155260784556,0.2303637088557179,98.6698648059311,98.44308765808984,0.027605725155896516,0.021775964848746915,-0.07654850739390517,0.02782818615340371,0.021994359811843597,-0.07547828616010688,-0.006537455185699495,0.07690215079074311,6,yes,5.561122280636523,-0.017495516773818342,99.69036197121675,99.70780636720453,0.014714435934675876,0.009588577251328376,-0.03543619476453663,0.01565724646675634,0.010360667650731861,-0.0347248746533797,-6.593554237987465e-4,0.08306323651733026,6,no,-3.949010632682305,-0.26520509193776803,98.40383776711731,98.66550370693415,0.012630519129404327,0.0073311207047932064,-0.029492696663196982,0.014073314967614783,0.008324371550558443,-0.03140380396020903,-0.003999962631438286,0.08061707181418226,6,no,-2.498360791862146,0.44719946867389393,98.93589184474487,98.49542084605321
wclust,-0.003290623334951198,-0.0034546238413368235,0.012169513838404478,-1.3373894295155841e-4,-2.3303822396664176e-4,0.02723844241720763,-0.009664232935003209,0.08798220262630675,4,yes,-15.313477681112895,-0.597365945437439,92.16310510248583,92.71696467509813,0.018953886176846305,0.016446235842707144,-0.09980893169349203,0.01919200222599901,0.016710600195734837,-0.09808427121162588,-0.026749501005658496,0.07211724792837866,6,no,-1.4417488050262701,-0.3055701065130047,99.59877889228086,99.90405582206716,0.012465923710300308,0.011457142485351485,-0.03272456221627018,0.014656343142073064,0.013511684184467979,-0.02483677835281395,-0.012271544322417796,0.07777185842888518,7,yes,-3.1070221337730843,1.425070345829172,97.4618403837767,96.09245529873527,0.007553306844705787,0.0077387773855548125,-0.04474333098412986,0.011207625666243975,0.011114611032641039,-0.02917066661569434,-0.003842939872410814,0.08865996534319152,6,yes,-9.26364532502021,-0.5620031070090536,94.91059747056258,95.4470126471871
sclust,-0.12431097901184081,-0.08502128837079614,0.5117684911352445,-0.029566237531589504,-0.02437749054699552,0.14554600719740896,-0.022041143735776883,0.07185461514827694,4,no,-22.37920258216704,15.28891798985102,61.43044047099869,53.28390754470127,-0.05019514080939369,-0.02732665575611981,0.1888086599387982,0.019062366559878155,0.014864217144024569,-0.07576350258060882,0.006925963046301484,0.11296732846605845,3,yes,10.185357196238083,-0.10273765637275649,72.08896641953773,72.16310510248583,-0.0430876380387587,-0.02127727119278512,0.17060444010324216,0.012637956057100788,0.012697139647044525,-0.06080417626521406,-0.00658722817167913,0.10953443525474843,6,yes,12.326160930034497,12.713996441062772,80.10902747492368,71.07283035324902,-0.054436577545607226,-0.037506782625244234,0.2178280082545649,0.013619738848435523,0.005391780175805799,-0.04486529119960103,0.012020278591408529,0.12250282119191847,3,yes,4.083708567154731,-5.823871660170578,72.70824247710424,77.20453554295682
sregular,0.001375182419695059,0.004791438744886953,-0.03792344087809396,0.007710482266478733,0.008992923571558911,-0.03840621049907733,-0.012910675217288059,0.07349210693521435,7,yes,-2.5918399899406426,0.5619505121000753,96.77278674225906,96.23201046663759,0.018700834477166375,0.01879148682927352,-0.14228801244894307,0.022299765633260873,0.021285185918185914,-0.1391240634249672,-0.0068470472403354965,0.08989886104947986,5,no,-14.10322881865717,-0.5977683315621634,97.90231138246838,98.491059747056255,0.0017475893104349355,0.0038243032824862716,-0.061992624122988116,0.01037046241740458,0.009795560141198312,-0.06277326670112016,-0.0068711742268076775,0.08845463862837717,4,no,-14.52801913266383,-1.8659232948158893,95.18534670737026,96.99520279110337,-0.003725337971233783,-9.146905829176544e-4,-0.012354711938763807,0.0016688873780262847,0.003157421201754315,-0.006071882325358269,-0.013254155147481558,0.0723650845003368,9,no,-1.7935633869279315,0.5507008920444164,96.34976013955516,95.82206716092455
wregular,-0.019984697926856726,-0.014112955337253319,0.017072910233492,-0.01490849799581738,-0.010409033789347683,0.019594106353633456,-0.02438059569873824,0.07386420555360919,6,yes,-0.43892177909370544,-1.3274929602646033,96.27562145660707,97.5708678587004,0.01598762716083839,0.012679737086923049,-0.14190965154665158,0.01621899444870302,0.012884082290259877,-0.1412629563537423,-0.024192261910054302,0.07467408520726046,9,yes,7.889287018964325,0.2717034050571878,99.78630614914958,99.51591801133885,-0.012901728278248065,-0.0077379230308378955,-0.018506130140311883,-0.007887217958596357,-0.004551774974550379,-0.0239742015481903,-0.028929743630547483,0.07604005092898805,4,yes,-11.38718389059389,-1.9689895163421713,97.05625817706061,99.00566942869602,-0.015788208355898295,-0.01519968831693684,-0.02399627386419667,-0.011313716539245705,-0.011442442014066287,-0.015339418121267046,-0.023328920897208547,0.08710443176041671,3,yes,-12.70600225493917,-5.219902265659708,93.04404709986916,98.16833842128216
random,-0.008586188727715008,-0.008525980015254023,0.012390125050829814,-0.005836945890000847,-0.0061716538790165115,0.013195153930478432,-0.016538605601980477,0.07829936294757678,7,no,1.9948359274554077,2.155572037826816,96.10553859572613,94.07762756214566,0.026869871417310787,0.020107828243124,-0.21718712004894247,0.028087882746028692,0.021605555257277323,-0.20503991857586856,-0.007595058989393028,0.11058865450650285,2,no,-14.137332027895624,-1.3683010262257729,98.08111644134321,99.44177932839075,-0.0029356753346570785,-0.0016267481962053548,-0.011382150359359855,8.358088603850206e-4,0.0011436182215900093,-0.014544727573150729,-0.011400447259075616,0.08085442443141887,6,yes,4.992322234827814,1.324926900584802,96.72045355429569,95.45573484518098,-0.006239955740526909,-0.00715344473417634,0.010512936886969415,-0.004616888873497357,-0.005551834013767867,0.014712278209973118,-0.01980158777260274,0.07169828028628734,9,no,14.034347216982454,2.904755328453696,97.48800697775839,94.7361535106847
wclust,-0.06504819666693683,-0.05066518972709018,0.15789346708743046,-0.024265035139792487,-0.02273023038965051,0.10618595327245339,-0.03157282280853466,0.06067960653638226,6,yes,-3.8676441203990497,1.7890825950271427,77.66245093763628,76.2974269515918,-0.03320955802250046,-0.024080352597907723,0.03489409652398179,-0.02013633810073255,-0.014103258858523204,0.03201870762830772,-0.036220664692612176,0.07883804728857444,6,no,-0.6015306481160498,1.566715577223457,93.58046227649368,92.13693850850414,-0.047873911154703935,-0.03822962671680348,0.088954703392911,-0.014505617988596259,-0.014525576857862543,0.060521973615983216,-0.0318435648489894,0.06444435904304799,6,yes,0.9968976416685464,-6.994225408203908,81.47841255996511,87.60575665067597,-0.06001063973393127,-0.04615974710758834,0.14400552529457844,-0.016666905581196628,-0.016730205898871447,0.07613104976040697,-0.027093160135927927,0.06518583443893541,6,yes,-7.946877286676256,-2.5917344684519623,78.83994766681204,80.93763628434365
sclust,-0.07355646228531491,-0.05810406873618683,0.16098986788320757,-0.020674423681834947,-0.016582410293509237,0.09642313856592577,-0.023383297945126474,0.06344006070574014,6,no,7.385949305312685,-8.137372127009428,60.309638028783255,65.65198430004361,-0.031086538013047338,-0.03270610866066331,-0.1241425954319435,-0.018581033235741118,-0.02110971439760914,-0.11271032890196653,-0.05588503711615443,0.08391514482508704,3,no,-1.033902971930014,-5.2106328182487,89.88661142607938,94.82773658962059,-0.040710970375026356,-0.032608550063112834,-0.019368063976320737,-0.03431224527512375,-0.024180608627417027,0.04448686223065368,-0.05242830754375269,0.087337606925217,4,no,-3.302794967856198,-5.268404525743897,82.88704753597906,87.49672917575228,-0.026934917382592932,-0.028164718877586592,-0.11207165593149482,-0.013012156329075888,-0.015348571406277337,-0.09390031682409972,-0.030216422021955805,0.0868747243126601,6,no,13.78312783807375,-1.6137841998113083,86.41081552551243,87.82817269952028
sregular,-5.854965807232521e-4,0.004395732885776743,-0.007145098593233201,4.596891717845719e-4,0.005369382619806906,-0.002087804256860837,-0.011154477490156509,0.0933181697769983,4,no,-17.5766592353507,1.5916550514814842,98.53903183602267,96.99520279110337,0.02790979798712212,0.023462388607507503,-0.1170690916896685,0.029597647362511317,0.024843154299395043,-0.11418287763498502,4.565382950534741e-4,0.0861465978457553,6,no,3.765348692895399,-0.9007029876977068,98.3645878761448,99.25861317051897,9.316830303078422e-4,0.004833904652308291,-0.0026401035839731524,0.002180160808829837,0.0060703100638692525,0.005601387362177301,-0.009877213374464205,0.08894239596401096,4,no,-7.780420373479584,1.6311735387403739,97.81945050152639,96.24945486262538,0.014398580528976357,0.012277576392002762,-0.05980253154633086,0.017222014827398907,0.014295428734597583,-0.056661194339896026,-0.007355827873300677,0.07464511126053883,6,yes,11.11322017429932,1.6332456219943767,97.69733972961187,96.12734409071086
wregular,-0.013957556192711523,-0.004246398891742817,0.03710041362699623,-0.011486053164005236,-0.002397756138105153,0.036312072836037323,-0.018676563783632985,0.07500841664217721,9,yes,3.5153834233251096,-0.7715844086736797,97.58831225468818,98.347143480157,0.0059652890293111355,0.016721763935596448,-0.029820463841792377,0.006267401272258111,0.017039589832328533,-0.025757148396422958,-0.00669520808461968,0.11308627312891656,3,no,-16.938413822891825,-0.05704506560181961,99.328390754470135,99.38508504143044,-0.01533526944391024,-0.007510345911882224,0.049482113246888004,-0.012470693960935322,-0.005228798976984597,0.04562777183202871,-0.020109141525891105,0.07361047788126068,8,yes,3.4381045895492672,-1.0223500774507577,97.53161796772787,98.53903183602267,-0.007952964356667161,-0.002767983604832297,0.020542305733299737,-0.005185514656790111,-8.596257959715414e-4,0.01723018258833897,-0.013645953232136951,0.07884484017066827,6,yes,3.3565806859077227,-0.6942294936988791,97.9415612734409,98.62625381596162
random,-0.014991672644374704,-0.007914613335394921,0.05774962334275924,-0.013725033938345677,-0.006785469185661294,0.06029036329327464,-0.02211894030181176,0.07596720662137167,6,no,-11.794102160947755,0.19926493379975938,98.68294810292194,98.48669864805932,0.0015941891836218636,0.007678425986453227,0.0023155316764100764,0.0024869000505488154,0.008423218095688786,0.004124717124378563,-0.004023798926320085,0.09480673049548996,6,no,-10.51647617774948,0.2022600360550535,99.38508504143044,99.18447448757087,-0.0019575076936267366,-0.0011597031115668788,0.009757508474043441,-2.8090054340955406e-4,2.3356829595681805e-4,0.014500387974710094,-0.008566543010423033,0.07603668658058313,9,yes,7.833803432791017,0.3735159411267829,98.44308765808984,98.07675534234626,-0.006434406073979396,-0.007455888190019785,0.020874635830684052,-0.004417921019185311,-0.005695988670799235,0.032879975488062096,-0.011073043800910912,0.08810810787374716,4,no,-13.797470458168915,-2.878146580530188,95.06759703445267,97.88486698648059
wclust,-0.07857615026732233,-0.049128352163504065,0.2784146024875571,-0.04912817711952901,-0.02947633457311955,0.2235587043744326,-0.04829329975286299,0.07152244662157493,3,no,-2.7808524947430464,-9.283263438810524,83.01788050588749,91.5133013519407,-0.011018957183262207,-0.006534557620074974,-0.16023527125468195,-0.002145613292606305,2.2843041386810814e-4,-0.1732862450434698,-0.028588940605695,0.09239209386570375,4,no,12.579488775689256,-0.09238302000092481,94.32621020497164,94.41343218491059,-0.05014943121099352,-0.028113110935384558,0.10368574611669423,-0.036584540413635736,-0.01874269064064571,0.0869330262657807,-0.04220866236981728,0.0959337970154205,3,no,1.0326780423087705,3.7124993941743742,93.32315743567379,89.98255560401222,-0.032688516769994444,-0.024105505648704645,0.011264293912687351,-0.02027046151796945,-0.015769682660837142,-0.0030205577971664788,-0.030658597450873334,0.08798591692761744,4,no,10.296303935856043,-0.34329189088883466,93.68512865242042,94.0078499781945
sclust,-0.06137437517126938,-0.040620964226159115,0.2560667846237923,-0.04399351986851269,-0.026492431971522318,0.19439734476887116,-0.04829311172515495,0.06398641405670025,4,no,-9.41248933120761,40.1962311166485,78.51722634103794,56.005233318796336,-0.006199144647013349,0.010125983506191163,0.09939619603763006,-0.005499526245313663,0.010916956556355426,0.10379921148780413,-0.022259739628405023,0.10742107251398245,5,no,-10.41580307182174,-0.24536651623362085,99.28914086349761,99.53336240732665,-0.026260615525503114,-0.004453569730529391,0.16558260733746366,-0.01905535972232235,-5.436592944594032e-4,0.1275081541807941,-0.023140311609883904,0.10522061916947816,4,no,-15.584223093500446,-6.0923158781536735,92.3637156563454,98.35586567815089,-0.018302086756130154,-0.006222911117142613,0.12242033213287928,-0.01739436157393437,-0.005014434424297942,0.12606330604863059,-0.02950842824904687,0.09604140836916669,3,no,-6.402918172792288,-1.542653715993481,97.69733972961187,99.22808547754033
sregular,-0.0017703648187864102,-0.00263677584528689,-0.029039138963047773,-0.0014539416210208045,-0.0020972674904221056,-0.021717745181552894,-0.02521365930571773,0.08101653172786187,4,no,-18.223594808704853,-0.5154185022026336,98.48669864805932,98.99694723070213,0.00691103518668898,0.008484708502661725,-0.03985350597064963,0.007322048991849475,0.00883724146115307,-0.039237362507272944,-0.017017374518340275,0.0754476742949004,9,no,5.274944502321491,0.44839106734658035,99.65111208024422,99.2062799825556,0.003106619784898443,8.648622711780463e-4,-0.050351878692813656,0.0036599940883861037,0.0015234328968370958,-0.04582410890571553,-0.01604186124584943,0.07967587370409189,7,no,2.499036623485676,-0.859460644595501,98.60008722197993,99.45486262538161,0.00188414948668858,-0.0016089378576414487,-0.0449802692833543,0.002647102532279344,-9.047939306970065e-4,-0.04229887990077974,-0.020661901089222473,0.0702710213184161,13,no,-3.51541752376201,0.07494929900360091,98.99258613170518,98.91844744875709
wregular,-0.010582559458711074,-0.008350154882113492,0.07743759682985851,-0.007867351258038044,-0.006503583204939892,0.07026030374692893,-0.01961290510220165,0.08642477289079516,3,no,-28.368358487707347,-1.6560063085954688,97.89795028347143,99.54644570431749,0.011701590997247727,0.010143284819475323,0.016141252893822844,0.012246047003574373,0.010551765127262705,0.015259473155351255,-0.008861988504278967,0.0902183975917565,5,no,-14.66438006261054,0.18014059753953565,99.4374182293938,99.25861317051897,-0.002846966455311045,-7.63544511882111e-4,0.03575022828088803,-0.002529278545024674,-4.655775535928053e-4,0.03677078199854156,-0.011476471538533262,0.07720321709903177,9,no,-7.380411962007846,0.4665492957746543,99.54644570431749,99.08416921064108,-0.002656727568128292,-0.0036419169287570247,0.04341979512580951,7.777088132779192e-4,-0.0014638953363008272,0.03781434718959531,-0.014942092120272449,0.08133031500136507,4,yes,-14.923380243781253,-1.1445360463076681,98.31225468818143,99.45050152638466
random,-0.008061986415973055,-0.005081361102882945,0.016936179465963708,-0.004966503688250162,-0.002518880562689757,0.0167169349083911,-0.022215644801389697,0.07823796431419391,7,yes,-1.5941922790329188,-0.739330618027271,97.78020061055386,98.50850414304405,0.013735712805042613,0.012801540646571116,-0.08325781481400918,0.014120987361627826,0.013426852459576602,-0.07508308128311891,-0.0031220571702647165,0.10626149474476315,3,no,-7.732659397824639,-1.5966496531867456,98.37331007413869,99.96947230702136,-0.007953337730153942,-0.005441384224732948,0.008822010289316173,-0.004668766628837362,-0.003038513341898516,0.006214987007683415,-0.02168273353347909,0.07402343962479441,7,no,6.336548685816037,-0.08879023307436276,98.14653292629743,98.23375490623637,-0.01361311059251434,-0.011373785184346771,0.03640734471797957,-0.01015709835605845,-0.008844776602248916,0.034813056918300944,-0.021193520890162076,0.08403616230521517,8,yes,-3.3591630002668778,-0.6026231832683452,97.82817269952028,98.4212821631051
wclust,-0.015897849636857544,-0.014482475622705278,0.05362041286337682,-0.006879101510812127,-0.007450132399307981,0.036600454428788565,-0.00853735764735103,0.08493148913101599,10,yes,-10.032093265338633,-2.4845907592335945,89.00566942869604,91.2734409071086,0.01841874271561443,0.015344337817389878,-0.06513251080413118,0.023026517495081097,0.01852723746166733,-0.07133826339713589,-0.01152878141203717,0.08800640779487866,5,no,-8.093993332205065,1.1350737797956765,97.14348015699956,96.05320540776276,-0.0020337895753106267,-0.0015773328261289576,0.01480518976384848,-0.001581605957750809,-0.0011584185392167629,0.015585957898684333,-0.01781892083551395,0.10491208123413757,3,no,-24.86189876153353,4.191506924699622,99.08416921064108,95.09812472743131,0.00287524526086802,5.544500338702657e-4,-0.009043449670497195,0.010519769121504458,0.005921875038502444,-0.024220820873942728,-0.008738662403504308,0.08426667536759766,7,no,-8.295126125558253,-3.0345450440279884,93.64587876144789,96.57653728739642
sclust,-0.04245662128075797,-0.0318393856822205,0.08441167932303884,-0.023156222308940155,-0.01814233203275907,0.03632286319461875,-0.03183822385940248,0.0754100254428501,3,no,-7.755664436765702,11.95584134752177,85.80026166593981,76.63759267335368,0.0022211624612012426,0.009679826190457638,-0.20438462703109478,0.007425393125268215,0.013119738802921999,-0.21034079288466162,-0.00434036242713863,0.12414770323070574,2,yes,-11.585281274667079,-1.1431083754671476,98.05931094635848,99.19319668556477,-0.024497695365258254,-0.018933819779332575,-0.014687712145991294,-0.023342376762222894,-0.017771308428424545,-0.007121426467833536,-0.04767941670038678,0.08691368045682213,4,no,-14.940012988561985,1.0430596416154003,98.85739206279982,97.83689489751417,-0.025726619329479394,-0.023549000784140683,-0.023809876308245048,-0.01255442183803443,-0.013161679540601018,-0.03197417026881266,-0.03480018144638078,0.077394165192161,5,no,-3.1333757973743213,-3.744330278626319,90.69777583951155,94.22590492804187
